random,trial_label,scenario,num_firms,count
8915,typical_business,original,0,194
8915,typical_business,original,1,91
8915,typical_business,original,2,20
8915,typical_business,original,3,2
8915,typical_business,original,4,9
8915,typical_business,original,5,1
8915,typical_business,original,6,2
8915,typical_business,original,7,63
8915,typical_business,original,8,4
8915,typical_business,original,9,5
8915,typical_business,original,10,134
8915,typical_business,adjusted,0,194
8915,typical_business,adjusted,1,93
8915,typical_business,adjusted,2,20
8915,typical_business,adjusted,3,2
8915,typical_business,adjusted,4,9
8915,typical_business,adjusted,5,2
8915,typical_business,adjusted,6,1
8915,typical_business,adjusted,7,62
8915,typical_business,adjusted,8,4
8915,typical_business,adjusted,9,5
8915,typical_business,adjusted,10,133
8915,one_percent,original,0,194
8915,one_percent,original,1,91
8915,one_percent,original,2,20
8915,one_percent,original,3,2
8915,one_percent,original,4,9
8915,one_percent,original,5,1
8915,one_percent,original,6,2
8915,one_percent,original,7,63
8915,one_percent,original,8,4
8915,one_percent,original,9,5
8915,one_percent,original,10,134
8915,one_percent,adjusted,0,196
8915,one_percent,adjusted,1,96
8915,one_percent,adjusted,2,19
8915,one_percent,adjusted,3,1
8915,one_percent,adjusted,4,12
8915,one_percent,adjusted,5,3
8915,one_percent,adjusted,6,4
8915,one_percent,adjusted,7,59
8915,one_percent,adjusted,8,4
8915,one_percent,adjusted,9,4
8915,one_percent,adjusted,10,127
8915,five_percent,original,0,194
8915,five_percent,original,1,91
8915,five_percent,original,2,20
8915,five_percent,original,3,2
8915,five_percent,original,4,9
8915,five_percent,original,5,1
8915,five_percent,original,6,2
8915,five_percent,original,7,63
8915,five_percent,original,8,4
8915,five_percent,original,9,5
8915,five_percent,original,10,134
8915,five_percent,adjusted,0,232
8915,five_percent,adjusted,1,98
8915,five_percent,adjusted,2,19
8915,five_percent,adjusted,3,1
8915,five_percent,adjusted,4,14
8915,five_percent,adjusted,5,2
8915,five_percent,adjusted,6,9
8915,five_percent,adjusted,7,66
8915,five_percent,adjusted,8,0
8915,five_percent,adjusted,9,0
8915,five_percent,adjusted,10,84
1318,typical_business,original,0,235
1318,typical_business,original,1,65
1318,typical_business,original,2,16
1318,typical_business,original,3,0
1318,typical_business,original,4,38
1318,typical_business,original,5,0
1318,typical_business,original,6,48
1318,typical_business,original,7,0
1318,typical_business,original,8,0
1318,typical_business,original,9,1
1318,typical_business,original,10,122
1318,typical_business,adjusted,0,239
1318,typical_business,adjusted,1,67
1318,typical_business,adjusted,2,12
1318,typical_business,adjusted,3,0
1318,typical_business,adjusted,4,38
1318,typical_business,adjusted,5,0
1318,typical_business,adjusted,6,50
1318,typical_business,adjusted,7,0
1318,typical_business,adjusted,8,0
1318,typical_business,adjusted,9,1
1318,typical_business,adjusted,10,118
1318,one_percent,original,0,235
1318,one_percent,original,1,65
1318,one_percent,original,2,16
1318,one_percent,original,3,0
1318,one_percent,original,4,38
1318,one_percent,original,5,0
1318,one_percent,original,6,48
1318,one_percent,original,7,0
1318,one_percent,original,8,0
1318,one_percent,original,9,1
1318,one_percent,original,10,122
1318,one_percent,adjusted,0,242
1318,one_percent,adjusted,1,67
1318,one_percent,adjusted,2,11
1318,one_percent,adjusted,3,0
1318,one_percent,adjusted,4,40
1318,one_percent,adjusted,5,0
1318,one_percent,adjusted,6,48
1318,one_percent,adjusted,7,0
1318,one_percent,adjusted,8,0
1318,one_percent,adjusted,9,1
1318,one_percent,adjusted,10,116
1318,five_percent,original,0,235
1318,five_percent,original,1,65
1318,five_percent,original,2,16
1318,five_percent,original,3,0
1318,five_percent,original,4,38
1318,five_percent,original,5,0
1318,five_percent,original,6,48
1318,five_percent,original,7,0
1318,five_percent,original,8,0
1318,five_percent,original,9,1
1318,five_percent,original,10,122
1318,five_percent,adjusted,0,255
1318,five_percent,adjusted,1,70
1318,five_percent,adjusted,2,11
1318,five_percent,adjusted,3,0
1318,five_percent,adjusted,4,52
1318,five_percent,adjusted,5,0
1318,five_percent,adjusted,6,39
1318,five_percent,adjusted,7,0
1318,five_percent,adjusted,8,0
1318,five_percent,adjusted,9,5
1318,five_percent,adjusted,10,93
7221,typical_business,original,0,214
7221,typical_business,original,1,84
7221,typical_business,original,2,22
7221,typical_business,original,3,0
7221,typical_business,original,4,16
7221,typical_business,original,5,0
7221,typical_business,original,6,58
7221,typical_business,original,7,21
7221,typical_business,original,8,2
7221,typical_business,original,9,38
7221,typical_business,original,10,70
7221,typical_business,adjusted,0,218
7221,typical_business,adjusted,1,84
7221,typical_business,adjusted,2,20
7221,typical_business,adjusted,3,0
7221,typical_business,adjusted,4,16
7221,typical_business,adjusted,5,0
7221,typical_business,adjusted,6,58
7221,typical_business,adjusted,7,23
7221,typical_business,adjusted,8,2
7221,typical_business,adjusted,9,34
7221,typical_business,adjusted,10,70
7221,one_percent,original,0,214
7221,one_percent,original,1,84
7221,one_percent,original,2,22
7221,one_percent,original,3,0
7221,one_percent,original,4,16
7221,one_percent,original,5,0
7221,one_percent,original,6,58
7221,one_percent,original,7,21
7221,one_percent,original,8,2
7221,one_percent,original,9,38
7221,one_percent,original,10,70
7221,one_percent,adjusted,0,223
7221,one_percent,adjusted,1,84
7221,one_percent,adjusted,2,22
7221,one_percent,adjusted,3,0
7221,one_percent,adjusted,4,18
7221,one_percent,adjusted,5,0
7221,one_percent,adjusted,6,60
7221,one_percent,adjusted,7,24
7221,one_percent,adjusted,8,2
7221,one_percent,adjusted,9,29
7221,one_percent,adjusted,10,63
7221,five_percent,original,0,214
7221,five_percent,original,1,84
7221,five_percent,original,2,22
7221,five_percent,original,3,0
7221,five_percent,original,4,16
7221,five_percent,original,5,0
7221,five_percent,original,6,58
7221,five_percent,original,7,21
7221,five_percent,original,8,2
7221,five_percent,original,9,38
7221,five_percent,original,10,70
7221,five_percent,adjusted,0,236
7221,five_percent,adjusted,1,89
7221,five_percent,adjusted,2,25
7221,five_percent,adjusted,3,0
7221,five_percent,adjusted,4,15
7221,five_percent,adjusted,5,0
7221,five_percent,adjusted,6,62
7221,five_percent,adjusted,7,41
7221,five_percent,adjusted,8,0
7221,five_percent,adjusted,9,24
7221,five_percent,adjusted,10,33
7540,typical_business,original,0,226
7540,typical_business,original,1,74
7540,typical_business,original,2,0
7540,typical_business,original,3,37
7540,typical_business,original,4,56
7540,typical_business,original,5,0
7540,typical_business,original,6,15
7540,typical_business,original,7,15
7540,typical_business,original,8,2
7540,typical_business,original,9,2
7540,typical_business,original,10,98
7540,typical_business,adjusted,0,226
7540,typical_business,adjusted,1,74
7540,typical_business,adjusted,2,0
7540,typical_business,adjusted,3,37
7540,typical_business,adjusted,4,56
7540,typical_business,adjusted,5,0
7540,typical_business,adjusted,6,15
7540,typical_business,adjusted,7,15
7540,typical_business,adjusted,8,2
7540,typical_business,adjusted,9,4
7540,typical_business,adjusted,10,96
7540,one_percent,original,0,226
7540,one_percent,original,1,74
7540,one_percent,original,2,0
7540,one_percent,original,3,37
7540,one_percent,original,4,56
7540,one_percent,original,5,0
7540,one_percent,original,6,15
7540,one_percent,original,7,15
7540,one_percent,original,8,2
7540,one_percent,original,9,2
7540,one_percent,original,10,98
7540,one_percent,adjusted,0,230
7540,one_percent,adjusted,1,74
7540,one_percent,adjusted,2,0
7540,one_percent,adjusted,3,34
7540,one_percent,adjusted,4,56
7540,one_percent,adjusted,5,0
7540,one_percent,adjusted,6,17
7540,one_percent,adjusted,7,16
7540,one_percent,adjusted,8,2
7540,one_percent,adjusted,9,2
7540,one_percent,adjusted,10,94
7540,five_percent,original,0,226
7540,five_percent,original,1,74
7540,five_percent,original,2,0
7540,five_percent,original,3,37
7540,five_percent,original,4,56
7540,five_percent,original,5,0
7540,five_percent,original,6,15
7540,five_percent,original,7,15
7540,five_percent,original,8,2
7540,five_percent,original,9,2
7540,five_percent,original,10,98
7540,five_percent,adjusted,0,238
7540,five_percent,adjusted,1,82
7540,five_percent,adjusted,2,0
7540,five_percent,adjusted,3,33
7540,five_percent,adjusted,4,57
7540,five_percent,adjusted,5,0
7540,five_percent,adjusted,6,25
7540,five_percent,adjusted,7,24
7540,five_percent,adjusted,8,0
7540,five_percent,adjusted,9,4
7540,five_percent,adjusted,10,62
664,typical_business,original,0,193
664,typical_business,original,1,54
664,typical_business,original,2,10
664,typical_business,original,3,23
664,typical_business,original,4,17
664,typical_business,original,5,0
664,typical_business,original,6,26
664,typical_business,original,7,0
664,typical_business,original,8,0
664,typical_business,original,9,17
664,typical_business,original,10,185
664,typical_business,adjusted,0,193
664,typical_business,adjusted,1,54
664,typical_business,adjusted,2,10
664,typical_business,adjusted,3,23
664,typical_business,adjusted,4,17
664,typical_business,adjusted,5,0
664,typical_business,adjusted,6,29
664,typical_business,adjusted,7,0
664,typical_business,adjusted,8,0
664,typical_business,adjusted,9,14
664,typical_business,adjusted,10,185
664,one_percent,original,0,193
664,one_percent,original,1,54
664,one_percent,original,2,10
664,one_percent,original,3,23
664,one_percent,original,4,17
664,one_percent,original,5,0
664,one_percent,original,6,26
664,one_percent,original,7,0
664,one_percent,original,8,0
664,one_percent,original,9,17
664,one_percent,original,10,185
664,one_percent,adjusted,0,193
664,one_percent,adjusted,1,54
664,one_percent,adjusted,2,10
664,one_percent,adjusted,3,24
664,one_percent,adjusted,4,16
664,one_percent,adjusted,5,0
664,one_percent,adjusted,6,29
664,one_percent,adjusted,7,0
664,one_percent,adjusted,8,0
664,one_percent,adjusted,9,14
664,one_percent,adjusted,10,185
664,five_percent,original,0,193
664,five_percent,original,1,54
664,five_percent,original,2,10
664,five_percent,original,3,23
664,five_percent,original,4,17
664,five_percent,original,5,0
664,five_percent,original,6,26
664,five_percent,original,7,0
664,five_percent,original,8,0
664,five_percent,original,9,17
664,five_percent,original,10,185
664,five_percent,adjusted,0,215
664,five_percent,adjusted,1,56
664,five_percent,adjusted,2,6
664,five_percent,adjusted,3,27
664,five_percent,adjusted,4,24
664,five_percent,adjusted,5,1
664,five_percent,adjusted,6,23
664,five_percent,adjusted,7,0
664,five_percent,adjusted,8,0
664,five_percent,adjusted,9,21
664,five_percent,adjusted,10,152
6137,typical_business,original,0,183
6137,typical_business,original,1,48
6137,typical_business,original,2,51
6137,typical_business,original,3,37
6137,typical_business,original,4,17
6137,typical_business,original,5,0
6137,typical_business,original,6,33
6137,typical_business,original,7,1
6137,typical_business,original,8,1
6137,typical_business,original,9,2
6137,typical_business,original,10,152
6137,typical_business,adjusted,0,184
6137,typical_business,adjusted,1,48
6137,typical_business,adjusted,2,50
6137,typical_business,adjusted,3,37
6137,typical_business,adjusted,4,18
6137,typical_business,adjusted,5,0
6137,typical_business,adjusted,6,32
6137,typical_business,adjusted,7,1
6137,typical_business,adjusted,8,1
6137,typical_business,adjusted,9,2
6137,typical_business,adjusted,10,152
6137,one_percent,original,0,183
6137,one_percent,original,1,48
6137,one_percent,original,2,51
6137,one_percent,original,3,37
6137,one_percent,original,4,17
6137,one_percent,original,5,0
6137,one_percent,original,6,33
6137,one_percent,original,7,1
6137,one_percent,original,8,1
6137,one_percent,original,9,2
6137,one_percent,original,10,152
6137,one_percent,adjusted,0,185
6137,one_percent,adjusted,1,48
6137,one_percent,adjusted,2,50
6137,one_percent,adjusted,3,36
6137,one_percent,adjusted,4,18
6137,one_percent,adjusted,5,0
6137,one_percent,adjusted,6,38
6137,one_percent,adjusted,7,1
6137,one_percent,adjusted,8,1
6137,one_percent,adjusted,9,4
6137,one_percent,adjusted,10,144
6137,five_percent,original,0,183
6137,five_percent,original,1,48
6137,five_percent,original,2,51
6137,five_percent,original,3,37
6137,five_percent,original,4,17
6137,five_percent,original,5,0
6137,five_percent,original,6,33
6137,five_percent,original,7,1
6137,five_percent,original,8,1
6137,five_percent,original,9,2
6137,five_percent,original,10,152
6137,five_percent,adjusted,0,195
6137,five_percent,adjusted,1,46
6137,five_percent,adjusted,2,50
6137,five_percent,adjusted,3,48
6137,five_percent,adjusted,4,21
6137,five_percent,adjusted,5,0
6137,five_percent,adjusted,6,40
6137,five_percent,adjusted,7,4
6137,five_percent,adjusted,8,0
6137,five_percent,adjusted,9,7
6137,five_percent,adjusted,10,114
6833,typical_business,original,0,198
6833,typical_business,original,1,85
6833,typical_business,original,2,7
6833,typical_business,original,3,0
6833,typical_business,original,4,15
6833,typical_business,original,5,0
6833,typical_business,original,6,67
6833,typical_business,original,7,12
6833,typical_business,original,8,2
6833,typical_business,original,9,2
6833,typical_business,original,10,137
6833,typical_business,adjusted,0,200
6833,typical_business,adjusted,1,85
6833,typical_business,adjusted,2,10
6833,typical_business,adjusted,3,0
6833,typical_business,adjusted,4,17
6833,typical_business,adjusted,5,0
6833,typical_business,adjusted,6,66
6833,typical_business,adjusted,7,9
6833,typical_business,adjusted,8,2
6833,typical_business,adjusted,9,2
6833,typical_business,adjusted,10,134
6833,one_percent,original,0,198
6833,one_percent,original,1,85
6833,one_percent,original,2,7
6833,one_percent,original,3,0
6833,one_percent,original,4,15
6833,one_percent,original,5,0
6833,one_percent,original,6,67
6833,one_percent,original,7,12
6833,one_percent,original,8,2
6833,one_percent,original,9,2
6833,one_percent,original,10,137
6833,one_percent,adjusted,0,205
6833,one_percent,adjusted,1,82
6833,one_percent,adjusted,2,9
6833,one_percent,adjusted,3,0
6833,one_percent,adjusted,4,20
6833,one_percent,adjusted,5,0
6833,one_percent,adjusted,6,66
6833,one_percent,adjusted,7,8
6833,one_percent,adjusted,8,2
6833,one_percent,adjusted,9,4
6833,one_percent,adjusted,10,129
6833,five_percent,original,0,198
6833,five_percent,original,1,85
6833,five_percent,original,2,7
6833,five_percent,original,3,0
6833,five_percent,original,4,15
6833,five_percent,original,5,0
6833,five_percent,original,6,67
6833,five_percent,original,7,12
6833,five_percent,original,8,2
6833,five_percent,original,9,2
6833,five_percent,original,10,137
6833,five_percent,adjusted,0,218
6833,five_percent,adjusted,1,93
6833,five_percent,adjusted,2,5
6833,five_percent,adjusted,3,0
6833,five_percent,adjusted,4,28
6833,five_percent,adjusted,5,0
6833,five_percent,adjusted,6,59
6833,five_percent,adjusted,7,14
6833,five_percent,adjusted,8,1
6833,five_percent,adjusted,9,9
6833,five_percent,adjusted,10,98
8471,typical_business,original,0,200
8471,typical_business,original,1,69
8471,typical_business,original,2,3
8471,typical_business,original,3,46
8471,typical_business,original,4,41
8471,typical_business,original,5,1
8471,typical_business,original,6,21
8471,typical_business,original,7,0
8471,typical_business,original,8,80
8471,typical_business,original,9,7
8471,typical_business,original,10,57
8471,typical_business,adjusted,0,201
8471,typical_business,adjusted,1,69
8471,typical_business,adjusted,2,3
8471,typical_business,adjusted,3,45
8471,typical_business,adjusted,4,41
8471,typical_business,adjusted,5,1
8471,typical_business,adjusted,6,21
8471,typical_business,adjusted,7,0
8471,typical_business,adjusted,8,81
8471,typical_business,adjusted,9,6
8471,typical_business,adjusted,10,57
8471,one_percent,original,0,200
8471,one_percent,original,1,69
8471,one_percent,original,2,3
8471,one_percent,original,3,46
8471,one_percent,original,4,41
8471,one_percent,original,5,1
8471,one_percent,original,6,21
8471,one_percent,original,7,0
8471,one_percent,original,8,80
8471,one_percent,original,9,7
8471,one_percent,original,10,57
8471,one_percent,adjusted,0,204
8471,one_percent,adjusted,1,68
8471,one_percent,adjusted,2,3
8471,one_percent,adjusted,3,46
8471,one_percent,adjusted,4,42
8471,one_percent,adjusted,5,1
8471,one_percent,adjusted,6,24
8471,one_percent,adjusted,7,0
8471,one_percent,adjusted,8,81
8471,one_percent,adjusted,9,3
8471,one_percent,adjusted,10,53
8471,five_percent,original,0,200
8471,five_percent,original,1,69
8471,five_percent,original,2,3
8471,five_percent,original,3,46
8471,five_percent,original,4,41
8471,five_percent,original,5,1
8471,five_percent,original,6,21
8471,five_percent,original,7,0
8471,five_percent,original,8,80
8471,five_percent,original,9,7
8471,five_percent,original,10,57
8471,five_percent,adjusted,0,226
8471,five_percent,adjusted,1,68
8471,five_percent,adjusted,2,5
8471,five_percent,adjusted,3,40
8471,five_percent,adjusted,4,49
8471,five_percent,adjusted,5,0
8471,five_percent,adjusted,6,32
8471,five_percent,adjusted,7,2
8471,five_percent,adjusted,8,59
8471,five_percent,adjusted,9,21
8471,five_percent,adjusted,10,23
9449,typical_business,original,0,176
9449,typical_business,original,1,67
9449,typical_business,original,2,0
9449,typical_business,original,3,0
9449,typical_business,original,4,33
9449,typical_business,original,5,34
9449,typical_business,original,6,18
9449,typical_business,original,7,10
9449,typical_business,original,8,1
9449,typical_business,original,9,6
9449,typical_business,original,10,180
9449,typical_business,adjusted,0,180
9449,typical_business,adjusted,1,65
9449,typical_business,adjusted,2,0
9449,typical_business,adjusted,3,0
9449,typical_business,adjusted,4,33
9449,typical_business,adjusted,5,34
9449,typical_business,adjusted,6,19
9449,typical_business,adjusted,7,10
9449,typical_business,adjusted,8,1
9449,typical_business,adjusted,9,6
9449,typical_business,adjusted,10,177
9449,one_percent,original,0,176
9449,one_percent,original,1,67
9449,one_percent,original,2,0
9449,one_percent,original,3,0
9449,one_percent,original,4,33
9449,one_percent,original,5,34
9449,one_percent,original,6,18
9449,one_percent,original,7,10
9449,one_percent,original,8,1
9449,one_percent,original,9,6
9449,one_percent,original,10,180
9449,one_percent,adjusted,0,181
9449,one_percent,adjusted,1,64
9449,one_percent,adjusted,2,0
9449,one_percent,adjusted,3,0
9449,one_percent,adjusted,4,39
9449,one_percent,adjusted,5,33
9449,one_percent,adjusted,6,15
9449,one_percent,adjusted,7,10
9449,one_percent,adjusted,8,1
9449,one_percent,adjusted,9,6
9449,one_percent,adjusted,10,176
9449,five_percent,original,0,176
9449,five_percent,original,1,67
9449,five_percent,original,2,0
9449,five_percent,original,3,0
9449,five_percent,original,4,33
9449,five_percent,original,5,34
9449,five_percent,original,6,18
9449,five_percent,original,7,10
9449,five_percent,original,8,1
9449,five_percent,original,9,6
9449,five_percent,original,10,180
9449,five_percent,adjusted,0,195
9449,five_percent,adjusted,1,70
9449,five_percent,adjusted,2,0
9449,five_percent,adjusted,3,0
9449,five_percent,adjusted,4,46
9449,five_percent,adjusted,5,34
9449,five_percent,adjusted,6,19
9449,five_percent,adjusted,7,10
9449,five_percent,adjusted,8,1
9449,five_percent,adjusted,9,3
9449,five_percent,adjusted,10,147
7322,typical_business,original,0,198
7322,typical_business,original,1,62
7322,typical_business,original,2,87
7322,typical_business,original,3,21
7322,typical_business,original,4,29
7322,typical_business,original,5,0
7322,typical_business,original,6,1
7322,typical_business,original,7,35
7322,typical_business,original,8,0
7322,typical_business,original,9,34
7322,typical_business,original,10,58
7322,typical_business,adjusted,0,198
7322,typical_business,adjusted,1,62
7322,typical_business,adjusted,2,87
7322,typical_business,adjusted,3,21
7322,typical_business,adjusted,4,29
7322,typical_business,adjusted,5,2
7322,typical_business,adjusted,6,1
7322,typical_business,adjusted,7,34
7322,typical_business,adjusted,8,0
7322,typical_business,adjusted,9,36
7322,typical_business,adjusted,10,55
7322,one_percent,original,0,198
7322,one_percent,original,1,62
7322,one_percent,original,2,87
7322,one_percent,original,3,21
7322,one_percent,original,4,29
7322,one_percent,original,5,0
7322,one_percent,original,6,1
7322,one_percent,original,7,35
7322,one_percent,original,8,0
7322,one_percent,original,9,34
7322,one_percent,original,10,58
7322,one_percent,adjusted,0,202
7322,one_percent,adjusted,1,62
7322,one_percent,adjusted,2,83
7322,one_percent,adjusted,3,21
7322,one_percent,adjusted,4,29
7322,one_percent,adjusted,5,2
7322,one_percent,adjusted,6,2
7322,one_percent,adjusted,7,37
7322,one_percent,adjusted,8,0
7322,one_percent,adjusted,9,36
7322,one_percent,adjusted,10,51
7322,five_percent,original,0,198
7322,five_percent,original,1,62
7322,five_percent,original,2,87
7322,five_percent,original,3,21
7322,five_percent,original,4,29
7322,five_percent,original,5,0
7322,five_percent,original,6,1
7322,five_percent,original,7,35
7322,five_percent,original,8,0
7322,five_percent,original,9,34
7322,five_percent,original,10,58
7322,five_percent,adjusted,0,221
7322,five_percent,adjusted,1,62
7322,five_percent,adjusted,2,69
7322,five_percent,adjusted,3,31
7322,five_percent,adjusted,4,22
7322,five_percent,adjusted,5,0
7322,five_percent,adjusted,6,1
7322,five_percent,adjusted,7,55
7322,five_percent,adjusted,8,0
7322,five_percent,adjusted,9,40
7322,five_percent,adjusted,10,24
8222,typical_business,original,0,189
8222,typical_business,original,1,70
8222,typical_business,original,2,0
8222,typical_business,original,3,0
8222,typical_business,original,4,45
8222,typical_business,original,5,2
8222,typical_business,original,6,28
8222,typical_business,original,7,3
8222,typical_business,original,8,2
8222,typical_business,original,9,34
8222,typical_business,original,10,152
8222,typical_business,adjusted,0,191
8222,typical_business,adjusted,1,70
8222,typical_business,adjusted,2,0
8222,typical_business,adjusted,3,0
8222,typical_business,adjusted,4,45
8222,typical_business,adjusted,5,2
8222,typical_business,adjusted,6,28
8222,typical_business,adjusted,7,3
8222,typical_business,adjusted,8,2
8222,typical_business,adjusted,9,32
8222,typical_business,adjusted,10,152
8222,one_percent,original,0,189
8222,one_percent,original,1,70
8222,one_percent,original,2,0
8222,one_percent,original,3,0
8222,one_percent,original,4,45
8222,one_percent,original,5,2
8222,one_percent,original,6,28
8222,one_percent,original,7,3
8222,one_percent,original,8,2
8222,one_percent,original,9,34
8222,one_percent,original,10,152
8222,one_percent,adjusted,0,191
8222,one_percent,adjusted,1,73
8222,one_percent,adjusted,2,2
8222,one_percent,adjusted,3,0
8222,one_percent,adjusted,4,45
8222,one_percent,adjusted,5,0
8222,one_percent,adjusted,6,29
8222,one_percent,adjusted,7,4
8222,one_percent,adjusted,8,2
8222,one_percent,adjusted,9,27
8222,one_percent,adjusted,10,152
8222,five_percent,original,0,189
8222,five_percent,original,1,70
8222,five_percent,original,2,0
8222,five_percent,original,3,0
8222,five_percent,original,4,45
8222,five_percent,original,5,2
8222,five_percent,original,6,28
8222,five_percent,original,7,3
8222,five_percent,original,8,2
8222,five_percent,original,9,34
8222,five_percent,original,10,152
8222,five_percent,adjusted,0,204
8222,five_percent,adjusted,1,79
8222,five_percent,adjusted,2,1
8222,five_percent,adjusted,3,0
8222,five_percent,adjusted,4,48
8222,five_percent,adjusted,5,2
8222,five_percent,adjusted,6,28
8222,five_percent,adjusted,7,3
8222,five_percent,adjusted,8,3
8222,five_percent,adjusted,9,33
8222,five_percent,adjusted,10,124
1182,typical_business,original,0,257
1182,typical_business,original,1,76
1182,typical_business,original,2,1
1182,typical_business,original,3,1
1182,typical_business,original,4,0
1182,typical_business,original,5,39
1182,typical_business,original,6,15
1182,typical_business,original,7,33
1182,typical_business,original,8,3
1182,typical_business,original,9,34
1182,typical_business,original,10,66
1182,typical_business,adjusted,0,259
1182,typical_business,adjusted,1,76
1182,typical_business,adjusted,2,1
1182,typical_business,adjusted,3,1
1182,typical_business,adjusted,4,0
1182,typical_business,adjusted,5,39
1182,typical_business,adjusted,6,15
1182,typical_business,adjusted,7,36
1182,typical_business,adjusted,8,3
1182,typical_business,adjusted,9,31
1182,typical_business,adjusted,10,64
1182,one_percent,original,0,257
1182,one_percent,original,1,76
1182,one_percent,original,2,1
1182,one_percent,original,3,1
1182,one_percent,original,4,0
1182,one_percent,original,5,39
1182,one_percent,original,6,15
1182,one_percent,original,7,33
1182,one_percent,original,8,3
1182,one_percent,original,9,34
1182,one_percent,original,10,66
1182,one_percent,adjusted,0,260
1182,one_percent,adjusted,1,77
1182,one_percent,adjusted,2,1
1182,one_percent,adjusted,3,1
1182,one_percent,adjusted,4,0
1182,one_percent,adjusted,5,41
1182,one_percent,adjusted,6,11
1182,one_percent,adjusted,7,41
1182,one_percent,adjusted,8,2
1182,one_percent,adjusted,9,30
1182,one_percent,adjusted,10,61
1182,five_percent,original,0,257
1182,five_percent,original,1,76
1182,five_percent,original,2,1
1182,five_percent,original,3,1
1182,five_percent,original,4,0
1182,five_percent,original,5,39
1182,five_percent,original,6,15
1182,five_percent,original,7,33
1182,five_percent,original,8,3
1182,five_percent,original,9,34
1182,five_percent,original,10,66
1182,five_percent,adjusted,0,266
1182,five_percent,adjusted,1,90
1182,five_percent,adjusted,2,1
1182,five_percent,adjusted,3,3
1182,five_percent,adjusted,4,0
1182,five_percent,adjusted,5,32
1182,five_percent,adjusted,6,18
1182,five_percent,adjusted,7,40
1182,five_percent,adjusted,8,9
1182,five_percent,adjusted,9,31
1182,five_percent,adjusted,10,35
7916,typical_business,original,0,202
7916,typical_business,original,1,85
7916,typical_business,original,2,0
7916,typical_business,original,3,3
7916,typical_business,original,4,0
7916,typical_business,original,5,0
7916,typical_business,original,6,48
7916,typical_business,original,7,1
7916,typical_business,original,8,1
7916,typical_business,original,9,20
7916,typical_business,original,10,165
7916,typical_business,adjusted,0,202
7916,typical_business,adjusted,1,88
7916,typical_business,adjusted,2,0
7916,typical_business,adjusted,3,3
7916,typical_business,adjusted,4,0
7916,typical_business,adjusted,5,0
7916,typical_business,adjusted,6,46
7916,typical_business,adjusted,7,1
7916,typical_business,adjusted,8,1
7916,typical_business,adjusted,9,19
7916,typical_business,adjusted,10,165
7916,one_percent,original,0,202
7916,one_percent,original,1,85
7916,one_percent,original,2,0
7916,one_percent,original,3,3
7916,one_percent,original,4,0
7916,one_percent,original,5,0
7916,one_percent,original,6,48
7916,one_percent,original,7,1
7916,one_percent,original,8,1
7916,one_percent,original,9,20
7916,one_percent,original,10,165
7916,one_percent,adjusted,0,202
7916,one_percent,adjusted,1,89
7916,one_percent,adjusted,2,0
7916,one_percent,adjusted,3,3
7916,one_percent,adjusted,4,2
7916,one_percent,adjusted,5,0
7916,one_percent,adjusted,6,43
7916,one_percent,adjusted,7,1
7916,one_percent,adjusted,8,1
7916,one_percent,adjusted,9,20
7916,one_percent,adjusted,10,164
7916,five_percent,original,0,202
7916,five_percent,original,1,85
7916,five_percent,original,2,0
7916,five_percent,original,3,3
7916,five_percent,original,4,0
7916,five_percent,original,5,0
7916,five_percent,original,6,48
7916,five_percent,original,7,1
7916,five_percent,original,8,1
7916,five_percent,original,9,20
7916,five_percent,original,10,165
7916,five_percent,adjusted,0,212
7916,five_percent,adjusted,1,97
7916,five_percent,adjusted,2,0
7916,five_percent,adjusted,3,0
7916,five_percent,adjusted,4,5
7916,five_percent,adjusted,5,0
7916,five_percent,adjusted,6,44
7916,five_percent,adjusted,7,0
7916,five_percent,adjusted,8,0
7916,five_percent,adjusted,9,18
7916,five_percent,adjusted,10,149
8060,typical_business,original,0,243
8060,typical_business,original,1,75
8060,typical_business,original,2,33
8060,typical_business,original,3,3
8060,typical_business,original,4,29
8060,typical_business,original,5,0
8060,typical_business,original,6,37
8060,typical_business,original,7,4
8060,typical_business,original,8,2
8060,typical_business,original,9,0
8060,typical_business,original,10,99
8060,typical_business,adjusted,0,243
8060,typical_business,adjusted,1,76
8060,typical_business,adjusted,2,33
8060,typical_business,adjusted,3,3
8060,typical_business,adjusted,4,28
8060,typical_business,adjusted,5,0
8060,typical_business,adjusted,6,37
8060,typical_business,adjusted,7,4
8060,typical_business,adjusted,8,2
8060,typical_business,adjusted,9,1
8060,typical_business,adjusted,10,98
8060,one_percent,original,0,243
8060,one_percent,original,1,75
8060,one_percent,original,2,33
8060,one_percent,original,3,3
8060,one_percent,original,4,29
8060,one_percent,original,5,0
8060,one_percent,original,6,37
8060,one_percent,original,7,4
8060,one_percent,original,8,2
8060,one_percent,original,9,0
8060,one_percent,original,10,99
8060,one_percent,adjusted,0,249
8060,one_percent,adjusted,1,76
8060,one_percent,adjusted,2,30
8060,one_percent,adjusted,3,7
8060,one_percent,adjusted,4,28
8060,one_percent,adjusted,5,0
8060,one_percent,adjusted,6,41
8060,one_percent,adjusted,7,2
8060,one_percent,adjusted,8,2
8060,one_percent,adjusted,9,0
8060,one_percent,adjusted,10,90
8060,five_percent,original,0,243
8060,five_percent,original,1,75
8060,five_percent,original,2,33
8060,five_percent,original,3,3
