diesel,land_value,total_income,44-45_RCPTOT,72_RCPTOT,num_firms,NAMELSAD
-1.32484099953196,-0.8076746435261586,-0.2863167950149432,-0.3205507483816851,-0.23703417523452217,8.0,Chowchilla city
-0.8248852724429839,-0.3775941865057578,0.8221750999499599,0.7571548161866352,0.3530775776525516,21.0,Chula Vista city
0.3135303200734996,0.004265130164184484,-0.09752651142754623,-0.20224394311921232,-0.11054451090474303,2.0,Claremont city
-0.28662648561735277,-0.68972758866632,0.22392696610130491,0.3581722781660598,0.05766797897789453,70.0,Clovis city
-1.0022889175390768,-0.8025789711689081,-0.21015883965128387,-0.24738793835392417,-0.2086743196646114,3.0,Coachella city
-0.28662648561735277,-0.8068845218190026,-0.2729090726408474,-0.3231727534582821,-0.2384795170663179,2.0,Coalinga city
-0.7906224449130457,-0.6821915219239266,-0.16755101092229197,-0.1239226269442588,-0.15872335280837782,9.0,Colton city
0.3141267670943881,-0.2863793310249855,-0.2848206746980692,0.17488278166485355,0.17727880005148544,10.0,Commerce city
0.719332820097934,-0.37799488762483857,0.34607780549288936,0.7601456897849902,0.18322180204057092,1.0,Concord city
-1.3450005046565041,-0.8151198041811437,-0.2882492104980366,-0.33984250140516875,-0.2492785865064772,2.0,Corcoran city
-1.0022889121825103,-0.44414651526927035,0.33478428432610563,0.73971729879743,0.2217072492927135,16.0,Corona city
-1.02043247215117,0.5755032472743014,0.31950982877861933,1.2524494905540062,0.6425066938368125,3.0,Costa Mesa city
0.6850616613861984,-0.35457300900975863,-0.27880560775655616,-0.2872320985059039,-0.22780225925541853,2.0,Cotati city
0.3141267670943881,-0.14726455149562673,-0.11120619691129398,-0.03553480401316397,-0.09795691879266145,5.0,Covina city
0.3141267670943881,1.7145132092384279,0.011844454897101644,0.315348550730568,0.16920292328468517,1.0,Culver City city
1.011645644403992,0.618746799187536,0.18879223032867218,0.048833623991186854,0.05725100840081246,1.0,Daly City city
-1.5566753084643414,0.0040340691760067165,0.053935046668431796,-0.14750901299644964,-0.04097367287799875,2.0,Davis city
1.5095854209805084,-0.7806318431590561,-0.2260662463851143,-0.21104520257993606,-0.19901137792043416,27.0,Delano city
-0.9438263526778599,-0.7643083681499758,-0.2893534817293785,-0.3405141671713203,-0.2569749731975061,9.0,Delhi CDP
-1.0022889175390768,-0.8324550334228485,-0.24088691445092741,-0.3011275594481498,-0.22347443261969308,3.0,Desert Hot Springs city
0.3140411377512067,0.26199156148663666,-0.04001150644999021,-0.20778545068171697,-0.11882535916308644,3.0,Diamond Bar city
-0.8389969260301665,-0.611086054886998,-0.2357056955121804,-0.14807538870562428,-0.20916039491598518,2.0,Dixon city
-0.9438263526778599,-0.8082880082683925,-0.3000192076220773,-0.34561154855389203,-0.25827742061805464,3.0,Dos Palos city
0.31412676709437914,0.017588072776046564,0.11134751570256866,0.24716546574654213,0.20627113908101505,6.0,Downey city
0.31412676709437914,0.04309081303987627,-0.22486526419730896,-0.11240997185520933,-0.20335911607248094,3.0,Duarte city
0.719332820097934,0.271994463096189,0.253441775112201,0.26327272452998146,0.04952299753680258,2.0,Dublin city
-2.9900161228202045,-0.6700764913684244,-0.28451204836282384,-0.35145373342675706,-0.25745870591754794,2.0,Durham CDP
-1.0022397746559841,-0.5440992152167105,0.005992572517050006,-0.22825518038292253,-0.18676696664847914,6.0,Eastvale city
-0.8248852724429839,-0.36891324446430424,0.02297795397579675,0.4596167748069734,-0.025319707252431607,4.0,El Cajon city
0.719332820097934,0.3069332722725586,-0.11571063411696052,-0.20199167096927428,-0.19459336382842973,1.0,El Cerrito city
-0.7986779157810696,-0.5666171754948736,0.060283584205047605,-0.22811349812504414,-0.18458372744712806,1.0,El Dorado Hills CDP
0.3141267670943881,0.007208068918252576,-0.06154470764202734,0.19585705566593517,-0.08104032877918849,13.0,El Monte city
2.781650194339939,-0.5606620472127526,-0.17757428122318822,-0.12101337080617774,-0.05618490008183268,5.0,El Paso de Robles (Paso Robles) city
-0.7986779157810696,-0.6417972468115841,0.5058069262527279,0.5472463679988987,0.1022065271917229,48.0,Elk Grove city
-0.8248852724429839,0.8726417984644287,0.23022925526496285,0.08829690266188761,0.07318256398921233,1.0,Encinitas city
-0.5890190624856919,-0.6461347550485215,-0.2761593565288871,-0.3292290516684895,-0.24832986131704887,1.0,Escalon city
-0.8248852724429839,-0.46812611503009405,0.24678716630318506,0.8147293979467256,0.11038781786845965,4.0,Escondido city
-0.7986779157810696,-0.5698165993673607,-0.10977211099465671,-0.2876861177113247,-0.20470255779133806,1.0,Fair Oaks CDP
-0.8389969260301665,-0.6166686098940717,0.2009099845649715,0.29136962355991614,-0.001202175924631152,4.0,Fairfield city
-0.8248852724429839,-0.5241794055713259,-0.1959983555643364,-0.28216863606786174,-0.20454443692643334,1.0,Fallbrook CDP
-0.07696763232198409,-0.7759421585109048,-0.29775887624238334,-0.34356651885663514,-0.23419385599456702,3.0,Farmersville city
-0.28662648561735277,-0.7993903932155336,-0.3026987415003551,-0.3484646264400961,-0.25693749269619537,1.0,Firebaugh city
-0.7986779157810696,-0.4758684910109696,0.1769767984048422,0.3616525032037205,0.06693034786431316,6.0,Folsom city
-0.7906482295039745,-0.5876754928803661,0.36121213247786893,0.7003395241327306,0.10250637120220889,76.0,Fontana city
-1.02043247215117,0.44277824913139313,-0.03537507678274953,0.10021375850658013,-0.03244100250147375,1.0,Fountain Valley city
-0.28662648561735277,-0.7589178430042415,-0.2958075505371943,-0.33966513359106665,-0.25221377826537517,25.0,Fowler city
0.719332820097934,1.0737819044198955,1.3665446213651282,1.0938141202129918,0.4660531787284741,11.0,Fremont city
-0.28662648561735277,-0.6997190843904396,1.3606622042670793,2.2092640502735135,1.1551790459532167,458.0,Fresno city
-1.0204273390154457,0.2767344593837828,0.4053439812985559,0.2665331830728782,0.22696271833587994,4.0,Fullerton city
-1.02043247215117,0.0687207692959814,0.25290447342165373,0.4324851524067736,0.5285718261804679,10.0,Garden Grove city
0.3141267670943881,0.022396215138341467,-0.10140213694653684,-0.020710811964423495,0.0010677369360010311,5.0,Gardena city
0.5056420657776547,-0.19380418691271037,-0.02651169534738472,0.2742727089053613,-0.03890170391491395,6.0,Gilroy city
0.3141267670943881,0.7051033737023831,0.64329144119505,1.0200725681941967,0.4897338279628712,10.0,Glendale city
0.3141267670943881,0.08291869433338653,-0.049040213953557836,-0.051612030397801156,-0.13724702555731913,3.0,Glendora city
0.5459610760267696,0.17082405762269168,-0.14035166499685728,-0.10087753071518432,0.11056936404668358,2.0,Goleta city
1.6769093135143114,-0.6032875511395679,-0.2934914298236785,-0.34650050755843564,-0.24798316667992445,2.0,Gonzales city
1.5095854209805084,-0.7897301254438583,-0.3073436394673154,-0.35559926442847006,-0.25979420965547395,13.0,Greenfield CDP
1.6769093135143114,-0.7142613379458093,-0.27613447546745984,-0.33806317010672615,-0.24965339151958466,13.0,Greenfield city
-0.9438263526778599,-0.7711722426193242,-0.29755494397339194,-0.3509308163652608,-0.2551606826809327,2.0,Gustine city
0.3141267670943881,-0.0347204979881236,-0.07745266787639321,-0.2876511387997786,-0.14924429977375642,5.0,Hacienda Heights CDP
1.011645644403992,0.6633172285591962,-0.21958286284980771,-0.2881115178072986,-0.043976798045522444,1.0,Half Moon Bay city
0.3141267670943881,0.297879475662462,-0.020896584668025475,0.23144721485817532,-0.08763104068155035,5.0,Hawthorne city
0.719332820097934,-0.02590372874675783,0.41309432989803907,0.4431936458526032,0.11112103017535116,5.0,Hayward city
-1.0022889175390768,-0.7771481509175849,-0.07909072951002921,0.06715833377324129,-0.0908004855736405,4.0,Hemet city
0.719332820097934,-0.3749900659158362,-0.16316679841464773,-0.3200189982617177,-0.23159130368480196,2.0,Hercules city
-0.7906141137312395,-0.8139145609993167,-0.06272910438383521,-0.11373493062589235,-0.11503162967103915,19.0,Hesperia city
-0.7906141137312395,-0.6907813039208626,-0.1202020776606245,-0.2759324967871803,-0.1842674857173186,3.0,Highland city
-0.9438263526778599,-0.7132106359892721,-0.2947486715192095,-0.34574828429902654,-0.2517359018736631,1.0,Hilmar-Irwin CDP
0.5056420657776547,-0.420965946248536,-0.16693360673764526,-0.2186794383554422,-0.19235858893777635,8.0,Hollister city
-0.21002036614405153,-0.7093973723951897,-0.28591282393536327,-0.3525299532708905,-0.2579834329358984,1.0,Hughson city
-1.02043247215117,0.967974547902231,0.9891386765320396,0.9000956082359854,0.6935621642160471,2.0,Huntington Beach city
-0.8248852724429839,-0.19796199988070767,-0.22152329565953602,-0.33945137357606314,-0.22591417900188956,2.0,Imperial Beach city
-1.0022889175390768,-0.6975179266713277,0.014953899053834584,0.054581471799579215,0.11383133892638463,3.0,Indio city
0.3141267670943881,-0.05264733825316515,-0.3159104222805376,1.3014083070812685,0.05128692362973967,23.0,Industry city
0.3141267670943881,-0.011332897077681441,0.03449567006059285,0.1002028055140758,-0.00299889745621514,6.0,Inglewood city
-1.02043247215117,1.7181228712742878,1.615226392972503,1.4086578897494682,1.117567362887881,5.0,Irvine city
-1.0022219509435528,-0.5981986883062866,-0.004811528386425828,-0.11752607932174003,-0.15917311882410679,14.0,Jurupa Valley city
-0.28662648561735277,-0.7694287182408893,-0.27940955105926873,-0.3098687541112692,-0.24083141852356732,15.0,Kerman city
1.6769093135143114,-0.7256672970632745,-0.28750426585712313,-0.30000682098932135,-0.22698940088324165,11.0,King City city
-0.28662648561735277,-0.7149104262095513,-0.2670327393715658,-0.32266326264566214,-0.2328714970576972,5.0,Kingsburg city
0.3141267670943881,0.7008057689604835,-0.20122486874303022,-0.31686135651942593,-0.24050112160576637,2.0,La Crescenta-Montrose CDP
-1.0203170661232874,0.0868860417683861,-0.06362166098342055,0.023580616466646193,-0.09772735072213312,3.0,La Habra city
0.3135308022874607,0.06070212911251244,-0.10930772072220639,-0.20990291145843787,-0.12809124184650295,1.0,La Mirada city
-1.0195157494858564,0.21829799586071164,-0.23913386120405122,-0.326302129413466,-0.2219646711762695,1.0,La Palma city
0.3141267670943881,-0.2314726967648014,-0.21658693012009322,-0.24921355487875596,-0.1730947825297178,14.0,La Puente city
0.3141267670943881,-0.04536528540505843,-0.14273182979634313,-0.2508999624020813,-0.15896229100423384,3.0,La Verne city
-1.02043247215117,0.5580795137185697,-0.11389285195489948,-0.32733559725459876,-0.22567524080603357,1.0,Ladera Ranch CDP
-1.02043247215117,3.7057204471610787,-0.027414384686925565,-0.260435072360594,0.182620942753933,1.0,Laguna Beach city
-1.02043247215117,0.49623530789354614,-0.0955003159437934,-0.18623031475556792,-0.10810007945988268,2.0,Laguna Hills city
-1.02043247215117,0.8102017386560342,0.20962476064543994,0.07220377677200222,-0.11825378151809753,3.0,Laguna Niguel city
-1.0022889175390768,-0.6883958605968276,-0.08534390827094265,-0.019148420582034077,-0.13943494982133406,6.0,Lake Elsinore city
-1.02043247215117,0.3517170793972333,0.20975683311042703,0.07269277488896898,0.048459488312110104,1.0,Lake Forest city
1.5095854209805084,-0.8281169789576208,-0.2958120824228325,-0.34385482988513577,-0.23906983496196216,4.0,Lamont CDP
0.3141267670943881,-0.7824149899397,0.19028321639574958,0.28329903469593176,0.03255370056836137,13.0,Lancaster city
-0.5890190624856919,-0.5976790233203956,-0.22053780069519546,-0.2944914592798915,-0.2225514752749159,23.0,Lathrop city
0.3141267670943881,0.219005203977398,-0.21315363460938405,-0.27733235989369925,-0.20065232111844536,4.0,Lawndale city
-0.8248852724429839,-0.46396658954401265,-0.2236950851697218,-0.13913138702000563,-0.193178474903949,3.0,Lemon Grove city
0.8342419993079082,0.24297080956141215,-0.22219984353648634,-0.30052726479444564,-0.24422340389219002,9.0,Live Oak CDP
0.719332820097934,0.007998934654230195,0.3403634932892805,0.4530082337811453,0.04855670336238486,3.0,Livermore city
-0.5890190624856919,-0.6529288062971788,-0.29710037750464097,-0.3439915656302703,-0.25311448156249905,1.0,Lockeford CDP
-0.5890190624856919,-0.5874213795201327,-0.06482841843298347,0.0913489010248636,-0.091953010988946,7.0,Lodi city
0.5459610760267696,-0.6457795760688736,-0.18938033810092442,-0.2134177620853058,-0.16250068458110165,2.0,Lompoc city
0.31409363604166135,0.6490884559523613,1.6713383670197675,1.0889933902217388,1.5067367781227063,11.0,Long Beach city
0.3141322162734524,0.949228079885572,17.909759560527945,17.578072432394407,16.39924619652936,200.0,Los Angeles city
-0.9438263526778599,-0.751021409908854,-0.188288762303478,-0.23190712007726377,-0.1899563230568906,21.0,Los Banos city
0.3141267670943881,-0.3381374337929036,-0.17699187114677647,-0.22764781928244143,-0.137789321560659,5.0,Lynwood city
-1.32484099953196,-0.7876953513524164,-0.16223058936823145,-0.13025098335537974,-0.15851838131683466,43.0,Madera city
0.3141267670943881,3.936748696504165,-0.15773689218996578,-0.28777656823007,-0.035367995400709985,1.0,Malibu city
-0.5890190624856919,-0.6235366060632109,0.008017607582068537,0.0245246937560502,-0.0697797806666406,75.0,Manteca city
1.6769093135143114,-0.2905487463314696,-0.222844372447506,-0.273128884028415,-0.18720853380454638,2.0,Marina city
0.719332820097934,-0.27348547267269857,-0.0587594119596381,-0.2420004793311576,-0.17844395282616113,1.0,Martinez city
0.3141267670943881,-0.2863793310249855,-0.2650903075842533,-0.31374576013545713,-0.2217667272787221,2.0,Maywood city
1.5095854209805084,-0.803379606917498,-0.2960363125423466,-0.34496991518654263,-0.2580384824221986,5.0,McFarland city
-0.28662648561735277,-0.8115788611750661,-0.29944289134408886,-0.34179708058368036,-0.2540350963759443,5.0,Mendota city
-1.0022889175390768,-0.7190924944329522,0.08063894708890612,-0.164941230550572,-0.0973033525510553,6.0,Menifee city
-0.9438263526778599,-0.7692834522577165,-0.08697361410196584,0.050917519145717106,-0.08657690158218556,17.0,Merced city
0.5056632190760993,0.7336301249183725,0.1921263696093717,0.1198888662677147,0.32609981556847467,3.0,Milpitas city
-0.21002036614405153,-0.7032034331944421,0.47218275104376006,0.5458450916030243,0.30582520689069187,31.0,Modesto city
0.3141267670943881,0.5224744603113392,-0.12983726002105472,0.03813113702511769,-0.10992374010178375,3.0,Monrovia city
-0.7904914178802833,-0.435708392223416,-0.21754215093139848,0.08078491641562316,-0.15128230203252835,3.0,Montclair city
0.3141267670943881,-0.04923178907101908,-0.11462864728242587,0.014189662022383795,-0.10120600975003693,10.0,Montebello city
1.6769093135143114,0.3790677172082791,-0.1338047054570875,-0.18262324699826046,0.4039046512269239,1.0,Monterey city
0.3141267670943881,0.2995555676225622,-0.08586747571404782,-0.13909322820740996,-0.01567550575890973,4.0,Monterey Park city
1.249527804873744,-0.09399922997584884,-0.10394896756368698,-0.27107502127268696,-0.20149328986660525,3.0,Moorpark city
-1.0022889175390768,-0.7321972289576912,0.2576343204894699,0.6814639848244108,0.08439157641245794,21.0,Moreno Valley city
-1.0022889175390768,-0.6436537888820457,0.19039106099640554,0.23095079697209275,-0.011002155751725824,8.0,Murrieta city
1.465234509706483,-0.2335465408916528,0.10698389988896502,0.10780877550247404,0.38733007078791154,2.0,Napa city
-0.8248852724429839,-0.4385144188409422,-0.1706546890484304,0.2635981344040612,-0.008396089644962869,4.0,National City city
0.719332820097934,0.2265888189439611,-0.019199229551080412,-0.04588573525207857,-0.024734074419451166,3.0,Newark city
-0.21002036614405153,-0.7549023179512393,-0.27700365888532874,-0.3414628376511294,-0.25134587040689815,2.0,Newman city
2.781650194339939,-0.4611633660109715,-0.23940024450643754,-0.3055762410165951,-0.23486733375249452,7.0,Nipomo CDP
-0.7986779157810696,-0.7190443137743554,-0.18300555932177898,-0.08733609875646502,-0.13250808467284142,7.0,North Highlands CDP
0.3141267670943881,-0.12097140798105104,0.0023753923618128623,0.13367338399556197,-0.0949139705924951,8.0,Norwalk city
-0.7906141137312395,-0.8162691488011017,-0.2780277274336818,-0.35313696104903275,-0.2568016258789439,2.0,Oak Hills CDP
0.719332820097934,0.06967309966254479,2.253574242153909,0.9863041389810608,1.254035039425981,6.0,Oakland city
-0.8248852724429839,-0.3793171852618925,0.45933169955573316,0.2632087731866498,0.4265206199709625,9.0,Oceanside city
1.249527804873744,0.1288235128454183,-0.2713181095087435,-0.3154466538746753,-0.13583096536717243,2.0,Ojai city
-0.790651612312348,-0.4166271966862848,0.2359089619307593,2.1182005172703167,0.35962143892827503,17.0,Ontario city
-1.02043247215117,0.2498105579036123,0.41155216564769787,0.5746016434395897,0.43235000919044986,3.0,Orange city
-0.28662648561735277,-0.8113386191436585,-0.3047074647310484,-0.34745129797227775,-0.2595728404446073,2.0,Orange Cove city
-0.7986779157810606,-0.6196993329556099,-0.14408129007207715,-0.2802515090572681,-0.23200241793355422,1.0,Orangevale CDP
-0.07696763232198409,-0.7836289036933265,-0.29757335238946514,-0.34871371868898454,-0.2540128423282911,3.0,Orosi CDP
1.249527804873735,-0.13942872699179218,0.2912218222570239,0.7554316631400695,0.22720868412573172,46.0,Oxnard city
-1.0022889175390768,-0.44343951993521813,-0.004690344385941177,0.45003290636569954,0.3222826607631082,1.0,Palm Desert city
-1.0022889175390768,-0.3526693449216964,-0.012020786702970895,-0.014039026239941504,0.32895653252775325,3.0,Palm Springs city
0.3141267670943881,-0.7515637708579684,0.17858724926060107,0.2900531445253655,0.09042008079515859,17.0,Palmdale city
0.5066997877165559,4.1054971199071,0.5546510874855095,0.32758339668022446,0.5710559744162009,1.0,Palo Alto city
0.3141267670943881,-0.23807451674429883,-0.18310662135616726,-0.2097502762080552,-0.18991650002424793,3.0,Paramount city
-0.28662648561735277,-0.7850975272746634,-0.29153177588628365,-0.3441244148296774,-0.25563270274431493,1.0,Parlier city
0.3141267670943881,1.130669184203954,0.5581603440213352,0.960156519294555,0.7748866532007088,5.0,Pasadena city
-1.0022889175390768,-0.7513561383185257,-0.12008602298664947,0.10836066499575588,-0.15181405664487457,17.0,Perris city
0.6850616613861984,-0.19373946951224016,0.04796669741220519,0.08712175256287649,-0.0540824782114329,10.0,Petaluma city
0.3141267670943881,-0.16105549896969595,-0.12031480419262082,-0.15525454530869315,-0.09500298678310812,7.0,Pico Rivera city
0.719332820097934,-0.6223996814220073,-0.021079201935410158,-0.1228266210491498,-0.13811727594712808,1.0,Pittsburg city
0.31402910056337174,-0.34712863985868075,0.10548017149368388,0.10318237279758778,0.042966252338753584,12.0,Pomona city
-0.07696763232198409,-0.7773327020601666,-0.16730012108085746,-0.13882011003947983,-0.16247608800211646,18.0,Porterville city
-0.8248852724429839,-0.07961965235938596,-0.004915610980440561,0.038389768977155014,-0.15496827508330724,5.0,Poway city
-0.8248852724429839,-0.5755099582336403,-0.2253072127739339,-0.27392350596848597,-0.2181627428245605,1.0,Ramona CDP
-0.7986779157810696,-0.674419689750207,-0.007659832049046295,0.03238328921672533,-0.005496035856043733,17.0,Rancho Cordova city
-0.7906141137312395,-0.32544003694275214,0.5261417430293193,0.44812567238059364,0.3750200686386627,18.0,Rancho Cucamonga city
0.3141267670943881,1.7123108271778502,0.07211135573220874,-0.30077353046462324,-0.07110799593184024,3.0,Rancho Palos Verdes city
-1.02043247215117,0.34311516106961104,0.01026719425723903,-0.13035344683364591,-0.13505910129330423,1.0,Rancho Santa Margarita city
-2.1775880663006353,-0.7568015098176489,0.058100535753016366,0.4376952436154381,0.0721776180478179,9.0,Redding city
-0.7906278878083743,-0.550264172527993,0.0536126643001995,0.24675031199839478,-0.037097954789334205,4.0,Redlands city
1.0116456444039832,1.7932607409653587,0.38359012823196054,0.38015599408923245,0.08217671303812592,1.0,Redwood City city
-0.7906176420926218,-0.6347168267861025,-0.037618850533017285,0.07291890118583222,-0.11368935921784798,16.0,Rialto city
0.719332820097934,-0.22004051217395404,0.17056065896894143,0.28356049322667987,-0.13161558023537923,3.0,Richmond city
1.5087162171756452,-0.827007806444547,-0.1917116781713911,-0.25138401400630417,-0.17951800344184726,1.0,Ridgecrest city
-0.7986779157810696,-0.7249187460290192,-0.2580769875956777,-0.3335484172609161,-0.2528251789430067,2.0,Rio Linda CDP
-0.5890190624856919,-0.5760104761017899,-0.23028767767158057,-0.29151542521976803,-0.23181033036433665,8.0,Ripon city
-0.21002036614405153,-0.6882887805489747,-0.2331762106196151,-0.25931256729007135,-0.20609285013683362,2.0,Riverbank city
-1.002281960289163,-0.5659835899929714,0.7323113923905455,1.402126372993509,0.6426343617944021,40.0,Riverside city
0.719332820097934,-0.4837830926312864,-0.2736157488184571,-0.3501831862962567,-0.25718931481437696,1.0,Rodeo CDP
0.6850616613861984,-0.38218642979267775,-0.10284299398279963,-0.10501670191479807,0.6385536722141945,1.0,Rohnert Park city
1.509289565894836,-0.8094303684419442,-0.24670482270471808,-0.3337102388921089,-0.23866926210420356,1.0,Rosamond CDP
0.3141267670943881,0.20212684449853802,-0.17431150350985358,-0.19061645827003698,-0.04651024568099582,1.0,Rosemead city
-0.7986779157810696,-0.5483701839423364,0.5129221049866026,1.3624949128895163,0.39244733048249464,17.0,Roseville city
0.31348724897484465,0.27302071565549596,-0.1261939082877983,-0.2194129355308923,-0.08005529435411539,6.0,Rowland Heights CDP
-0.7987839159891481,-0.5828993308541192,1.9116556651213683,1.5082721766751448,1.6297735512692328,130.0,Sacramento city
-0.21002036614405153,-0.6206435827344248,-0.26072485809242485,-0.23631658286609686,-0.22536954046721777,2.0,Salida CDP
1.6769093135143114,-0.3936058721652025,0.17315237359315322,0.5833544977398911,0.11256637200714688,73.0,Salinas city
-0.7906141137312395,-0.701982191794012,0.21521807162559217,1.4851101307519115,0.20018055761801848,21.0,San Bernardino city
1.011645644403992,0.8007140066343722,-0.04660501308315357,2.400617069191927,-0.10365395499189517,1.0,San Bruno city
1.249527804873744,0.20628500574839362,0.2440791294243525,0.3854678421314854,0.24326088007772556,5.0,San Buenaventura (Ventura) city
-0.8248852724429839,0.3334714397855063,7.283415105258626,6.967347164270009,9.093715543294234,74.0,San Diego city
0.3141267670943881,-0.06803220298649523,-0.14347141888571158,-0.15057479093064072,-0.13459293755825177,1.0,San Dimas city
0.3141267670943881,-0.3119329237213906,-0.2466284441848682,-0.26326589093945063,-0.18235012382214066,5.0,San Fernando city
1.0112262115162738,2.256062627721514,7.630187549541998,6.483273654062137,10.780164754959339,8.0,San Francisco city
0.3141267670943881,0.6769122492986049,-0.16366002117863201,-0.18776408702851058,-0.0886266164976171,5.0,San Gabriel city
