,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,clean_city,regular,mid,premium,diesel
1288,06,70712,02583133,0670712,Sea Ranch,Sea Ranch CDP,sea ranch,4.7624,4.9706,5.1084000000000005,5.612
1289,06,71000,02583134,0671000,Sereno del Mar,Sereno del Mar CDP,sereno del mar,4.7624,4.9706,5.1084000000000005,5.612
1290,06,71218,02583135,0671218,Shasta,Shasta CDP,shasta,4.457,4.5764,4.7018,5.328
1291,06,71246,02408722,0671246,Shaver Lake,Shaver Lake CDP,shaver lake,4.4984,4.6816,4.8458,5.515600000000001
1292,06,71362,02583136,0671362,Shell Ridge,Shell Ridge CDP,shell ridge,4.6502,4.8524,4.9908,5.615399999999999
1293,06,71372,02611448,0671372,Shelter Cove,Shelter Cove CDP,shelter cove,,,,
1294,06,71414,02583137,0671414,Sheridan,Sheridan CDP,sheridan,,,,
1295,06,71554,02408727,0671554,Shingle Springs,Shingle Springs CDP,shingle springs,,,,
1296,06,71568,02408728,0671568,Shingletown,Shingletown CDP,shingletown,4.457,4.5764,4.7018,5.328
1297,06,71774,02583138,0671774,Sierra Brooks,Sierra Brooks CDP,sierra brooks,,,,
1298,06,71778,02583139,0671778,Sierra City,Sierra City CDP,sierra city,,,,
1299,06,71834,02583140,0671834,Sierra Village,Sierra Village CDP,sierra village,,,,
1300,06,71848,02583141,0671848,Sierraville,Sierraville CDP,sierraville,,,,
1301,06,71927,02583142,0671927,Silverado Resort,Silverado Resort CDP,silverado resort,4.8506,4.9854,5.1236,5.6894
1302,06,71964,02583143,0671964,Silver Lakes,Silver Lakes CDP,silver lakes,4.5847999999999995,4.752800000000001,4.9164,5.4656
1303,06,72086,02583144,0672086,Sisquoc,Sisquoc CDP,sisquoc,4.6266,4.7832,4.9204,5.5982
1304,06,72156,02583145,0672156,Sky Valley,Sky Valley CDP,sky valley,4.5598,4.7698,4.911,5.444599999999999
1305,06,72282,02628789,0672282,Smartsville,Smartsville CDP,smartsville,4.3162,4.509,4.6781999999999995,5.287599999999999
1306,06,72338,02629764,0672338,Smith Corner,Smith Corner CDP,smith corner,4.6046,4.7696,4.9712000000000005,5.6938
1307,06,72380,02611450,0672380,Smith River,Smith River CDP,smith river,,,,
1308,06,72408,02583146,0672408,Snelling,Snelling CDP,snelling,4.4396,4.6446,4.835,5.4504
1309,06,72478,02583147,0672478,Soda Bay,Soda Bay CDP,soda bay,,,,
1310,06,72492,02628790,0672492,Soda Springs,Soda Springs CDP,soda springs,,,,
1311,06,72688,02408757,0672688,Soquel,Soquel CDP,soquel,4.6268,4.8768,5.002,5.6268
1312,06,72772,02408758,0672772,Soulsbyville,Soulsbyville CDP,soulsbyville,,,,
1313,06,72954,02408762,0672954,South Dos Palos,South Dos Palos CDP,south dos palos,4.4396,4.6446,4.835,5.4504
1314,06,73276,02408771,0673276,South San Gabriel,South San Gabriel CDP,south san gabriel,4.6856,4.8792,5.006600000000001,5.575200000000001
1315,06,73290,02408772,0673290,South San Jose Hills,South San Jose Hills CDP,south san jose hills,4.6856,4.8792,5.006600000000001,5.575200000000001
1316,06,73430,02408778,0673430,South Whittier,South Whittier CDP,south whittier,4.6856,4.8792,5.006600000000001,5.575200000000001
1317,06,73554,02583148,0673554,Spaulding,Spaulding CDP,spaulding,,,,
1318,06,73612,02408789,0673612,Spreckels,Spreckels CDP,spreckels,4.7262,4.924,5.0846,5.7104
1319,06,73654,02408792,0673654,Spring Garden,Spring Garden CDP,spring garden,,,,
1320,06,73690,02583149,0673690,Spring Valley,Spring Valley CDP,spring valley,,,,
1321,06,73700,02583150,0673700,Spring Valley Lake,Spring Valley Lake CDP,spring valley lake,4.5847999999999995,4.752800000000001,4.9164,5.4656
1322,06,73710,02408798,0673710,Springville,Springville CDP,springville,4.5114,4.708,4.889,5.5364
1323,06,73794,02408799,0673794,Squaw Valley,Squaw Valley CDP,squaw valley,4.4984,4.6816,4.8458,5.515600000000001
1324,06,73906,02409994,0673906,Stanford,Stanford CDP,stanford,4.6662354499726275,4.8638317247212655,4.997638153784099,5.594215081259541
1325,06,74130,02583151,0674130,Stevenson Ranch,Stevenson Ranch CDP,stevenson ranch,4.6856,4.8792,5.0066000000000015,5.575200000000001
1326,06,74144,02583152,0674144,Stevinson,Stevinson CDP,stevinson,4.4396,4.6446,4.835,5.4504
1327,06,74172,02410001,0674172,Stinson Beach,Stinson Beach CDP,stinson beach,4.7588,4.946199999999999,5.1038,5.5982
1328,06,74186,02612488,0674186,Stirling City,Stirling City CDP,stirling city,4.362,4.5306,4.6816,5.247400000000001
1329,06,75168,02410005,0675168,Storrie,Storrie CDP,storrie,,,,
1330,06,75252,02410009,0675252,Stratford,Stratford CDP,stratford,4.5402000000000005,4.5204,4.729000000000001,5.4106000000000005
1331,06,75280,02410010,0675280,Strathmore,Strathmore CDP,strathmore,4.5114,4.708,4.889,5.5364
1332,06,75315,02410013,0675315,Strawberry,Strawberry CDP,strawberry,4.7588,4.946199999999999,5.1038,5.5982
1333,06,75322,02628792,0675322,Strawberry,Strawberry CDP,strawberry,,,,
1334,06,75596,02585452,0675596,Sugarloaf Village,Sugarloaf Village CDP,sugarloaf village,4.5114,4.708,4.889,5.5364
1335,06,75714,02410016,0675714,Summerland,Summerland CDP,summerland,4.6266,4.7832,4.9204,5.5982
1336,06,75994,02583154,0675994,Sunnyside,Sunnyside CDP,sunnyside,4.4984,4.6816,4.8458,5.515600000000001
1337,06,76015,02410030,0676015,Sunnyside-Tahoe City,Sunnyside-Tahoe City CDP,sunnyside-tahoe city,,,,
1338,06,76040,02583155,0676040,Sunny Slopes,Sunny Slopes CDP,sunny slopes,,,,
1339,06,77042,02410033,0677042,Sunol,Sunol CDP,sunol,4.6502,4.852400000000001,4.9908,5.615399999999999
1340,06,77308,02583157,0677308,Sun Village,Sun Village CDP,sun village,4.6856,4.8792,5.006600000000001,5.575200000000001
1341,06,77430,02583158,0677430,Swall Meadows,Swall Meadows CDP,swall meadows,,,,
1342,06,77700,02410050,0677700,Tahoe Vista,Tahoe Vista CDP,tahoe vista,,,,
1343,06,77728,02628793,0677728,Tahoma,Tahoma CDP,tahoma,,,,
1344,06,77805,02410054,0677805,Tamalpais-Homestead Valley,Tamalpais-Homestead Valley CDP,tamalpais-homestead valley,4.7588,4.946199999999999,5.1038,5.5982
1345,06,77924,02410059,0677924,Tara Hills,Tara Hills CDP,tara hills,4.6502,4.8524,4.9908,5.615399999999999
1346,06,77960,02583159,0677960,Tarpey Village,Tarpey Village CDP,tarpey village,4.4984,4.6816,4.8458,5.515600000000001
1347,06,78008,02410061,0678008,Taylorsville,Taylorsville CDP,taylorsville,,,,
1348,06,78050,02410062,0678050,Tecopa,Tecopa CDP,tecopa,,,,
1349,06,56294,02409043,0656294,Pearsonville,Pearsonville CDP,pearsonville,,,,
1350,06,63148,02409218,0663148,Round Valley,Round Valley CDP,round valley,,,,
1351,06,71680,02408733,0671680,Shoshone,Shoshone CDP,shoshone,,,,
1352,06,56546,02628774,0656546,Penryn,Penryn CDP,penryn,,,,
1353,06,56798,02583111,0656798,Peters,Peters CDP,peters,4.4346000000000005,4.6568,4.796,5.4856
1354,06,56826,02627935,0656826,Phelan,Phelan CDP,phelan,4.5847999999999995,4.752800000000001,4.9164,5.4656
1355,06,57011,02585437,0657011,Pierpoint,Pierpoint CDP,pierpoint,4.5114,4.708,4.889000000000001,5.5364
1356,06,57568,02585439,0657568,Plainview,Plainview CDP,plainview,4.5114,4.708,4.889,5.5364
1357,06,58422,02585441,0658422,Posey,Posey CDP,posey,4.5114,4.708,4.889,5.5364
1358,06,57070,02583113,0657070,Pine Canyon,Pine Canyon CDP,pine canyon,4.7261999999999995,4.924,5.0846,5.710399999999999
1359,06,57330,02583116,0657330,Pioneer,Pioneer CDP,pioneer,,,,
1360,06,59896,02583119,0659896,Red Corral,Red Corral CDP,red corral,,,,
1361,06,58134,02585440,0658134,Ponderosa,Ponderosa CDP,ponderosa,4.5114,4.708,4.889,5.5364
1362,06,58436,02585442,0658436,Poso Park,Poso Park CDP,poso park,4.5114,4.708,4.889,5.5364
1363,06,58191,02409089,0658191,Poplar-Cotton Center,Poplar-Cotton Center CDP,poplar-cotton center,4.5114,4.708,4.889,5.5364
1364,06,58758,02583118,0658758,Princeton,Princeton CDP,princeton,,,,
1365,06,75154,02583153,0675154,Stonyford,Stonyford CDP,stonyford,,,,
1366,06,59115,02612485,0659115,Rackerby,Rackerby CDP,rackerby,4.362,4.5306,4.6816,5.247400000000001
1367,06,60662,02612486,0660662,Richvale,Richvale CDP,richvale,4.362,4.5306,4.6816,5.247400000000001
1368,06,59550,02409137,0659550,Rancho San Diego,Rancho San Diego CDP,rancho san diego,4.6766,4.872,5.010800000000001,5.4622
1369,06,59584,02409138,0659584,Rancho Santa Fe,Rancho Santa Fe CDP,rancho santa fe,4.6766,4.872,5.010800000000001,5.4622
1370,06,66004,02409252,0666004,San Diego Country Estates,San Diego Country Estates CDP,san diego country estates,4.6766,4.872,5.010800000000001,5.4622
1371,06,60942,02409175,0660942,Rio Linda,Rio Linda CDP,rio linda,4.5402000000000005,4.7362,4.8944,5.464799999999999
1372,06,61124,02586445,0661124,River Pines,River Pines CDP,river pines,,,,
1373,06,62860,02583098,0662860,Rose Hills,Rose Hills CDP,rose hills,4.685599999999999,4.8792,5.006600000000001,5.575200000000001
1374,06,62910,02409213,0662910,Rosemont,Rosemont CDP,rosemont,4.5402000000000005,4.7362,4.8944,5.464799999999999
1375,06,63050,02409214,0663050,Rossmoor,Rossmoor CDP,rossmoor,4.6436,4.8466,4.96,5.4428
1376,06,63386,02628787,0663386,Ruth,Ruth CDP,ruth,,,,
1377,06,64308,02409243,0664308,Salton Sea Beach,Salton Sea Beach CDP,salton sea beach,4.4272,4.6132,4.7726,5.5649999999999995
1378,06,64392,02628788,0664392,Samoa,Samoa CDP,samoa,,,,
1379,06,68263,02583126,0668263,San Miguel,San Miguel CDP,san miguel,4.6502,4.8524,4.9908,5.615399999999999
1380,06,70130,02585444,0670130,Santa Rosa Valley,Santa Rosa Valley CDP,santa rosa valley,4.6866,4.872600000000001,5.0116,5.668
1381,06,70322,02585446,0670322,Saticoy,Saticoy CDP,saticoy,4.6866,4.8726,5.0116,5.668
1382,06,70140,02585445,0670140,Santa Susana,Santa Susana CDP,santa susana,4.6866,4.8726,5.0116,5.668
1383,06,70182,02409284,0670182,Santa Ynez,Santa Ynez CDP,santa ynez,4.6266,4.7832,4.9204,5.5982
1384,06,70728,02409296,0670728,Searles Valley,Searles Valley CDP,searles valley,4.5847999999999995,4.752800000000001,4.9164,5.4656
1385,06,70798,02409303,0670798,Seeley,Seeley CDP,seeley,4.4272,4.6132,4.7726,5.5649999999999995
1386,06,70966,02585447,0670966,Sequoia Crest,Sequoia Crest CDP,sequoia crest,4.5114,4.708,4.889,5.5364
1387,06,71078,02585448,0671078,Seville,Seville CDP,seville,4.5114,4.708,4.889,5.5364
1388,06,71134,02408721,0671134,Shandon,Shandon CDP,shandon,4.918,5.093999999999999,5.2308,5.82
1389,06,71932,02585449,0671932,Silver City,Silver City CDP,silver city,4.5114,4.708,4.889,5.5364
1390,06,75588,02585450,0675588,Sugarloaf Mountain Park,Sugarloaf Mountain Park CDP,sugarloaf mountain park,4.5114,4.708,4.889,5.5363999999999995
1391,06,72184,02628818,0672184,Sleepy Hollow,Sleepy Hollow CDP,sleepy hollow,4.7588,4.946199999999999,5.1038,5.5982
1392,06,73167,02629294,0673167,South Monrovia Island,South Monrovia Island CDP,south monrovia island,4.6856,4.8792,5.006600000000001,5.575200000000001
1393,06,73178,02408768,0673178,South Oroville,South Oroville CDP,south oroville,4.362,4.5306,4.6816,5.247400000000001
1394,06,73388,02408774,0673388,South Taft,South Taft CDP,south taft,4.6046,4.7696,4.9712000000000005,5.6938
1395,06,73815,02408800,0673815,Squirrel Mountain Valley,Squirrel Mountain Valley CDP,squirrel mountain valley,4.6046,4.7696,4.9712000000000005,5.6938
1396,06,73868,02408801,0673868,Stallion Springs,Stallion Springs CDP,stallion springs,4.6046,4.7696,4.9712000000000005,5.6938
1397,06,77588,02410047,0677588,Taft Heights,Taft Heights CDP,taft heights,4.6046,4.7696,4.9712000000000005,5.6938
1398,06,73696,02408796,0673696,Spring Valley,Spring Valley CDP,spring valley,4.676599999999999,4.872,5.010800000000001,5.4622
1399,06,75592,02585451,0675592,Sugarloaf Saw Mill,Sugarloaf Saw Mill CDP,sugarloaf saw mill,4.5114,4.708,4.889,5.5364
1400,06,75672,02585453,0675672,Sultana,Sultana CDP,sultana,4.5114,4.708,4.889,5.5363999999999995
1401,06,77378,02410039,0677378,Sutter,Sutter CDP,sutter,4.3162,4.509,4.6781999999999995,5.287599999999999
1402,06,77595,02410048,0677595,Taft Mosswood,Taft Mosswood CDP,taft mosswood,4.4346000000000005,4.6568,4.796,5.4856
1403,06,77784,02410053,0677784,Talmage,Talmage CDP,talmage,,,,
1404,06,78126,02410064,0678126,Temelec,Temelec CDP,temelec,4.7624,4.9706,5.1084000000000005,5.611999999999999
1405,06,78232,02628794,0678232,Terminous,Terminous CDP,terminous,4.4346000000000005,4.6568,4.796,5.4856
1406,06,78288,02410068,0678288,Terra Bella,Terra Bella CDP,terra bella,4.5114,4.708,4.889,5.5364
1407,06,78456,02583161,0678456,Thermal,Thermal CDP,thermal,4.5598,4.7698,4.911,5.444599999999999
1408,06,78470,02410077,0678470,Thermalito,Thermalito CDP,thermalito,4.362,4.5306,4.6816,5.247400000000001
1409,06,78596,02409313,0678596,Thousand Palms,Thousand Palms CDP,thousand palms,4.5598,4.7698,4.911,5.444599999999999
1410,06,78638,02409316,0678638,Three Rivers,Three Rivers CDP,three rivers,4.5114,4.708,4.889,5.5363999999999995
1411,06,78652,02583162,0678652,Three Rocks,Three Rocks CDP,three rocks,4.4984,4.6816,4.8458,5.5156
1412,06,78715,02583163,0678715,Timber Cove,Timber Cove CDP,timber cove,4.7624,4.9706,5.1084000000000005,5.612
1413,06,78750,02409325,0678750,Tipton,Tipton CDP,tipton,4.5114,4.708,4.889,5.5364
1414,06,78792,02409326,0678792,Tobin,Tobin CDP,tobin,,,,
1415,06,78960,02583164,0678960,Topanga,Topanga CDP,topanga,4.6856,4.8792,5.006600000000001,5.575200000000001
1416,06,79030,02583165,0679030,Topaz,Topaz CDP,topaz,,,,
1417,06,79529,02409337,0679529,Toro Canyon,Toro Canyon CDP,toro canyon,4.6266,4.7832,4.920399999999999,5.5982
1418,06,80266,02409347,0680266,Tranquillity,Tranquillity CDP,tranquillity,4.4984,4.6816,4.8458,5.515600000000001
1419,06,80280,02409348,0680280,Traver,Traver CDP,traver,4.5114,4.708,4.888999999999999,5.536400000000001
1420,06,80476,02583167,0680476,Trinity Center,Trinity Center CDP,trinity center,,,,
1421,06,80483,02611452,0680483,Trinity Village,Trinity Village CDP,trinity village,,,,
1422,06,80515,02583168,0680515,Trona,Trona CDP,trona,4.5847999999999995,4.752800000000001,4.9164,5.4656
1423,06,80560,02583169,0680560,Trowbridge,Trowbridge CDP,trowbridge,4.3162,4.509,4.6781999999999995,5.287599999999999
1424,06,80763,02409362,0680763,Tuolumne City,Tuolumne City CDP,tuolumne city,,,,
1425,06,80784,02409363,0680784,Tupman,Tupman CDP,tupman,4.6046,4.7696,4.9712000000000005,5.6938
1426,06,80882,02583170,0680882,Tuttle,Tuttle CDP,tuttle,4.4396,4.6446,4.835,5.4504
1427,06,80896,02583171,0680896,Tuttletown,Tuttletown CDP,tuttletown,,,,
1428,06,80952,02409369,0680952,Twain,Twain CDP,twain,,,,
1429,06,80966,02409370,0680966,Twain Harte,Twain Harte CDP,twain harte,,,,
1430,06,81050,02409372,0681050,Twin Lakes,Twin Lakes CDP,twin lakes,4.6268,4.8768,5.002,5.6268
1431,06,81302,02628819,0681302,University of California-Davis,University of California-Davis CDP,university of california-davis,4.5198,4.7028,4.881,5.3896
1432,06,81312,02583172,0681312,University of California-Merced,University of California-Merced CDP,university of california-merced,4.4396,4.6446,4.835,5.4504
1433,06,81358,02409382,0681358,Upper Lake,Upper Lake CDP,upper lake,,,,
1434,06,81638,02409392,0681638,Valinda,Valinda CDP,valinda,4.6856,4.8792,5.006600000000001,5.575200000000001
1435,06,81652,02409394,0681652,Vallecito,Vallecito CDP,vallecito,,,,
1436,06,81708,02409393,0681708,Valle Vista,Valle Vista CDP,valle vista,4.5598,4.7698,4.911,5.444599999999999
1437,06,81736,02409396,0681736,Valley Center,Valley Center CDP,valley center,4.6766,4.872000000000001,5.010800000000001,5.4622
1438,06,81778,02583173,0681778,Valley Ford,Valley Ford CDP,valley ford,4.762385816313567,4.970503866125285,5.108381876400669,5.611945629202006
1439,06,81792,02583174,0681792,Valley Home,Valley Home CDP,valley home,4.3578,4.5728,4.7512,5.5232
1440,06,81869,02409397,0681869,Valley Ranch,Valley Ranch CDP,valley ranch,,,,
1441,06,81890,02409398,0681890,Valley Springs,Valley Springs CDP,valley springs,,,,
1442,06,81925,02408400,0681925,Valley Wells,Valley Wells CDP,valley wells,,,,
1443,06,81967,02409388,0681967,Val Verde,Val Verde CDP,val verde,4.6856,4.8792,5.006600000000001,5.575200000000001
1444,06,82072,02409501,0682072,Vandenberg AFB,Vandenberg AFB CDP,vandenberg afb,4.6266,4.7832,4.9204,5.598200000000001
1445,06,82334,02583175,0682334,Verdi,Verdi CDP,verdi,,,,
1446,06,82562,02583176,0682562,Victor,Victor CDP,victor,4.4346000000000005,4.6568,4.796,5.4856
1447,06,82786,02628796,0682786,Vina,Vina CDP,vina,,,,
1448,06,82815,02409516,0682815,Vincent,Vincent CDP,vincent,4.6856,4.8792,5.006600000000001,5.575200000000001
1449,06,82842,02409517,0682842,Vine Hill,Vine Hill CDP,vine hill,4.6502,4.8524,4.9908,5.615399999999999
1450,06,82852,02409518,0682852,Vineyard,Vineyard CDP,vineyard,4.5402000000000005,4.7362,4.8944,5.464799999999999
1451,06,83108,02583179,0683108,Volta,Volta CDP,volta,4.4396,4.6446,4.835,5.4504
1452,06,83262,02583180,0683262,Walker,Walker CDP,walker,,,,
1453,06,83304,02409523,0683304,Wallace,Wallace CDP,wallace,,,,
1454,06,83374,02409526,0683374,Walnut Grove,Walnut Grove CDP,walnut grove,4.5402000000000005,4.7362,4.8944,5.464799999999999
1455,06,83570,02628797,0683570,Washington,Washington CDP,washington,,,,
1456,06,83626,02628798,0683626,Waterloo,Waterloo CDP,waterloo,4.4346000000000005,4.6568,4.796,5.485599999999999
1457,06,83724,02585463,0683724,Waukena,Waukena CDP,waukena,4.5114,4.708,4.889,5.5364
1458,06,83766,02583183,0683766,Wawona,Wawona CDP,wawona,,,,
1459,06,83794,02409537,0683794,Weaverville,Weaverville CDP,weaverville,,,,
1460,06,84004,02611454,0684004,Weott,Weott CDP,weott,,,,
1461,06,84116,02409544,0684116,West Athens,West Athens CDP,west athens,4.6856,4.8792,5.006600000000001,5.575200000000001
1462,06,84120,02409545,0684120,West Bishop,West Bishop CDP,west bishop,,,,
1463,06,84144,02409546,0684144,West Carson,West Carson CDP,west carson,4.6856,4.8792,5.006600000000001,5.575200000000001
1464,06,84385,02409573,0684385,Westhaven-Moonstone,Westhaven-Moonstone CDP,westhaven-moonstone,,,,
1465,06,84592,02409575,0684592,Westmont,Westmont CDP,westmont,4.6856,4.8792,5.0066000000000015,5.575200000000001
1466,06,84680,02628799,0684680,West Park,West Park CDP,west park,4.4984,4.6816,4.8458,5.515600000000001
1467,06,84732,02409563,0684732,West Point,West Point CDP,west point,,,,
1468,06,84774,02409564,0684774,West Puente Valley,West Puente Valley CDP,west puente valley,4.6856,4.8792,5.006600000000001,5.575200000000001
1469,06,84780,02409548,0684780,West Rancho Dominguez,West Rancho Dominguez CDP,west rancho dominguez,4.6856,4.8792,5.006600000000001,5.575200000000001
1470,06,84921,02409570,0684921,West Whittier-Los Nietos,West Whittier-Los Nietos CDP,west whittier-los nietos,4.6856,4.8792,5.006600000000001,5.575200000000001
1471,06,85086,02409587,0685086,Whitehawk,Whitehawk CDP,whitehawk,,,,
1472,06,85208,02583184,0685208,Whitewater,Whitewater CDP,whitewater,4.5598,4.7698,4.911,5.444599999999999
1473,06,85222,02583185,0685222,Whitley Gardens,Whitley Gardens CDP,whitley gardens,4.918,5.093999999999999,5.2308,5.820000000000001
1474,06,85551,02409595,0685551,Wilkerson,Wilkerson CDP,wilkerson,,,,
1475,06,85614,02409601,0685614,Willowbrook,Willowbrook CDP,willowbrook,4.6856,4.8792,5.0066,5.575200000000001
1476,06,85642,02409598,0685642,Willow Creek,Willow Creek CDP,willow creek,,,,
1477,06,85880,02409604,0685880,Wilton,Wilton CDP,wilton,4.5402000000000005,4.7362,4.8944,5.464799999999999
1478,06,85894,02409606,0685894,Winchester,Winchester CDP,winchester,4.5598,4.7698,4.911,5.444599999999999
1479,06,85992,02409614,0685992,Winter Gardens,Winter Gardens CDP,winter gardens,4.6766,4.872,5.010800000000001,5.4622
1480,06,86020,02409615,0686020,Winterhaven,Winterhaven CDP,winterhaven,4.4272,4.6132,4.7726,5.5649999999999995
1481,06,86076,02409616,0686076,Winton,Winton CDP,winton,4.4396,4.6446,4.835,5.4504
1482,06,86230,02629783,0686230,Woodbridge,Woodbridge CDP,woodbridge,4.4346000000000005,4.6568,4.795999999999999,5.4856
1483,06,86244,02409622,0686244,Woodcrest,Woodcrest CDP,woodcrest,4.5598,4.7698,4.911,5.444599999999999
1484,06,86380,02583186,0686380,Woodlands,Woodlands CDP,woodlands,4.918,5.093999999999999,5.2307999999999995,5.82
1485,06,86482,02409628,0686482,Woodville,Woodville CDP,woodville,4.5114,4.708,4.889,5.5364
1486,06,86594,02409630,0686594,Wrightwood,Wrightwood CDP,wrightwood,4.5847999999999995,4.752800000000001,4.9164,5.465600000000001
1487,06,86678,02612489,0686678,Yankee Hill,Yankee Hill CDP,yankee hill,4.362,4.5306,4.6816,5.247400000000002
1488,06,86804,02583187,0686804,Yolo,Yolo CDP,yolo,4.5198,4.7028,4.881,5.3896
1489,06,86878,02409637,0686878,Yosemite Lakes,Yosemite Lakes CDP,yosemite lakes,4.4788,4.7012,4.9118,5.412599999999999
1490,06,87090,02583188,0687090,Zayante,Zayante CDP,zayante,4.6268,4.8768,5.002,5.6268
1491,06,86912,02409638,0686912,Yosemite Valley,Yosemite Valley CDP,yosemite valley,,,,
1492,06,78138,02629134,0678138,Temescal Valley,Temescal Valley CDP,temescal valley,4.5598,4.7698,4.911,5.444599999999999
1493,06,78162,02410065,0678162,Templeton,Templeton CDP,templeton,4.918,5.093999999999999,5.2308,5.82
1494,06,78176,02410067,0678176,Tennant,Tennant CDP,tennant,,,,
1495,06,78336,02585460,0678336,Teviston,Teviston CDP,teviston,4.5114,4.708,4.889,5.5364
1496,06,78932,02585461,0678932,Tonyville,Tonyville CDP,tonyville,4.5114,4.708,4.889,5.5364
1497,06,78949,02585462,0678949,Tooleville,Tooleville CDP,tooleville,4.5114,4.708,4.889,5.5364
1498,06,85866,02585464,0685866,Wilsonia,Wilsonia CDP,wilsonia,4.5114,4.708,4.889,5.5364
1499,06,86734,02585465,0686734,Yettem,Yettem CDP,yettem,4.5114,4.708,4.889,5.5364
1500,06,78568,02628795,0678568,Thornton,Thornton CDP,thornton,4.4348432209342885,4.656982876346424,4.796226637688768,5.485552092846277
1501,06,78890,02409330,0678890,Tomales,Tomales CDP,tomales,4.7588,4.946199999999999,5.1038,5.598199999999999
1502,06,86216,02409620,0686216,Woodacre,Woodacre CDP,woodacre,4.7588,4.946199999999999,5.1038,5.5982
1503,06,80364,02583166,0680364,Tres Pinos,Tres Pinos CDP,tres pinos,4.6662,4.8637999999999995,4.9976,5.5942
1504,06,81722,02409395,0681722,Valley Acres,Valley Acres CDP,valley acres,4.6046,4.7696,4.9712000000000005,5.6938
1505,06,83863,02409538,0683863,Weedpatch,Weedpatch CDP,weedpatch,4.6046,4.7696,4.9712000000000005,5.6938
1506,06,83948,02409540,0683948,Weldon,Weldon CDP,weldon,4.6046,4.7696,4.9712000000000005,5.6938
1507,06,86174,02409619,0686174,Wofford Heights,Wofford Heights CDP,wofford heights,4.6046,4.7696,4.9712000000000005,5.6938
1508,06,82086,02409502,0682086,Vandenberg Village,Vandenberg Village CDP,vandenberg village,4.6266,4.7832,4.9204,5.5982
1509,06,82667,02409512,0682667,View Park-Windsor Hills,View Park-Windsor Hills CDP,view park-windsor hills,4.6856,4.8792,5.006600000000001,5.575200000000001
1510,06,83402,02409528,0683402,Walnut Park,Walnut Park CDP,walnut park,4.6856,4.8792,5.006600000000001,5.575200000000001
1511,06,83085,02583177,0683085,Vista Santa Rosa,Vista Santa Rosa CDP,vista santa rosa,4.5598,4.7698,4.911,5.444599999999999
1512,06,83460,02583181,0683460,Warm Springs,Warm Springs CDP,warm springs,4.5598,4.7698,4.911,5.444599999999999
1513,06,83094,02583178,0683094,Volcano,Volcano CDP,volcano,,,,
1514,06,83494,02583182,0683494,Warner Valley,Warner Valley CDP,warner valley,,,,
1515,06,84345,02627938,0684345,West Goshen,West Goshen CDP,west goshen,4.5114,4.708,4.889,5.5364
1516,06,84480,02409574,0684480,Westley,Westley CDP,westley,4.3578,4.5728,4.7512,5.5232
1517,06,84578,02409556,0684578,West Modesto,West Modesto CDP,west modesto,4.3578,4.5728,4.7512,5.5232
1518,06,84536,02409555,0684536,West Menlo Park,West Menlo Park CDP,west menlo park,4.7842,4.9694,5.1246,5.6444
1519,06,84863,02628800,0684863,Westside,Westside CDP,westside,4.4984,4.6816,4.8458,5.515600000000001
1520,06,84928,02409578,0684928,Westwood,Westwood CDP,westwood,,,,
